quarter_idx,window_start,window_end,step,selected_feature,coefficient,train_r2,train_rankic,selection_abs_corr,sse_improvement,valid_rankic_if_available
24,12,23,12,composite_经营活动净收益_利润总额_TTM_x_mtr,0.9562539229491533,0.042239387673435824,0.252581113162785,0.03709591759177053,0.0013860254608206945,0.055264671226562374
24,12,23,13,composite_营业外收支净额_利润总额_TTM_x_ntis,-1.2397698621399946,0.044091303500945145,0.24784664182244068,0.03988872503817149,0.0019335894624135594,0.055264671226562374
24,12,23,14,composite_销售毛利率_TTM_x_bm,1.0059530967704091,0.04540461955452135,0.25166575098163785,0.03489649331341926,0.0013738927769839243,0.055264671226562374
24,12,23,15,composite_营业收入_1年_增长率_x_tms,-1.164384418892152,0.04687075586227951,0.263316292193748,0.033679588165027356,0.0015358719912031767,0.055264671226562374
25,13,24,1,composite_总市值_证监会算法_x_bm,2.2251201797072837,0.007973886651408302,0.08423280420021197,0.08929662172449836,0.007973886651408335,-0.041199145409971154
25,13,24,2,composite_销售毛利率_TTM_x_infl,2.0268631859832884,0.014584494947572635,0.11553451041092812,0.0815969416031801,0.006663744237387234,-0.041199145409971154
25,13,24,3,composite_营业收入_1年_增长率_x_itgr,1.7325291940308691,0.01941688207996972,0.1362657217651602,0.07001480853659581,0.004903908156123414,-0.041199145409971154
25,13,24,4,composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis,-1.0653511342598494,0.02124002499619604,0.1471802600396666,0.043062989822559454,0.0018592436305588148,-0.041199145409971154
25,13,24,5,composite_市净率PB_LF_x_ep,-1.0347595337759228,0.022904597321349418,0.15640562052509274,0.04051758727262907,0.0017006951322737214,-0.041199145409971154
25,13,24,6,composite_净资产收益率_TTM_x_m2gr,-0.9557820402918977,0.02434147273168763,0.15968799144261284,0.03789746892502774,0.0014705579479743576,-0.041199145409971154
25,13,24,7,composite_总市值_证监会算法_x_m2gr,1.100560815507185,0.026153139414392346,0.1662019902882455,0.04152730739031131,0.0018568655242291487,-0.041199145409971154
25,13,24,8,composite_营业外收支净额_利润总额_TTM_x_ep,0.9323813567169947,0.02753136972255954,0.16824342879729906,0.037325129586334035,0.0014152433652025855,-0.041199145409971154
25,13,24,9,composite_市盈率PE_TTM_x_tms,-0.8543634704474707,0.028706229359456215,0.17568527432687456,0.03474753134906414,0.0012081208589335064,-0.041199145409971154
25,13,24,10,composite_总资产报酬率_TTM_x_itgr,-0.9171934574051098,0.029936019039084716,0.1806191496759815,0.03390104126884866,0.0012661356602930156,-0.041199145409971154
25,13,24,11,composite_营业利润_1年_增长率_x_m2gr,-0.7230662507762539,0.030756906972673193,0.1814911002782864,0.028722618804764625,0.0008462204037051443,-0.041199145409971154
25,13,24,12,composite_营业外收支净额_利润总额_TTM_x_tms,-0.6862128467040784,0.03150503408902472,0.18788297777155322,0.027594252758595717,0.0007718673692218717,-0.041199145409971154
25,13,24,13,composite_流通市值_x_de,0.6501689003079368,0.03217539120272328,0.18684236434863274,0.02610656844141733,0.0006921637564404669,-0.041199145409971154
25,13,24,14,composite_总资产周转率_TTM_x_de,-0.703633458702072,0.03292371148805884,0.18672734014980633,0.026937739495579125,0.0007731982412241739,-0.041199145409971154
25,13,24,15,composite_市销率PS_TTM_x_infl,0.8298179377224926,0.03385849405452501,0.19071192360897243,0.02854406763028999,0.0009666068515696229,-0.041199145409971154
26,14,25,1,composite_总市值_证监会算法_x_bm,2.3784076588307506,0.009001593061366164,0.09587116556746603,0.09487672560415596,0.009001593061366135,
26,14,25,2,composite_销售毛利率_TTM_x_infl,2.0062125136955715,0.015400834775502248,0.12513964188332793,0.08032333065604974,0.006457368315963806,
26,14,25,3,composite_营业外收支净额_利润总额_TTM_x_ep,1.311737790128059,0.01813567904678892,0.14585682364424135,0.05267231984554486,0.002777621968289103,
26,14,25,4,composite_营业收入_1年_增长率_x_itgr,1.2320890173973722,0.02054135506542376,0.14826652828087966,0.049396470645304225,0.0024501104351152703,
26,14,25,5,composite_市净率PB_LF_x_ep,-1.0408182094826728,0.022185143064981205,0.1508813253087459,0.040004097653177376,0.0016782617704775146,
26,14,25,6,composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis,-0.9936833131576761,0.02375247191673102,0.15833041643126486,0.03998622656952892,0.001602889177469254,
26,14,25,7,composite_总市值_证监会算法_x_m2gr,0.9039526724051017,0.02502227984299621,0.1635627070465512,0.035640104917506105,0.001300702833797007,
26,14,25,8,composite_净资产收益率_TTM_x_m2gr,-1.0489771049531222,0.026641553135316354,0.16840107139252697,0.039190734647104354,0.0016608310721801644,
26,14,25,9,composite_市盈率PE_TTM_x_tms,-0.7655793561508822,0.02757363280718461,0.17440678486124775,0.03093520711246818,0.0009575913938700033,
26,14,25,10,composite_营业利润_1年_增长率_x_m2gr,-0.7761256156617031,0.0285100363085925,0.17588057529130918,0.030671093176064614,0.0009629556879571304,
26,14,25,11,composite_销售毛利率_TTM_x_itgr,-0.6963121721824225,0.029263373764400136,0.18035499549435766,0.027516489177780032,0.0007754454332653679,
26,14,25,12,composite_营业外收支净额_利润总额_TTM_x_tms,-0.6106446960161496,0.02985065431563716,0.18574171697983122,0.02446994134299537,0.0006049844369368433,
26,14,25,13,composite_总资产周转率_TTM_x_de,-0.6119275276473519,0.030423702760641103,0.1871652106243474,0.023834094515415197,0.0005906806488640463,
26,14,25,14,composite_流通市值_x_de,0.6896238152624441,0.031154570926750336,0.18557013070237843,0.026981271186814693,0.0007538016019886157,
26,14,25,15,composite_市销率PS_TTM_x_infl,0.835761104302642,0.032093742844192974,0.190193860099346,0.028619517130787316,0.0009693722953732644,
27,15,26,1,composite_总市值_证监会算法_x_bm,2.1651845125075875,0.007329320914963966,0.05935511257944655,0.08561145317633627,0.0073293209149640085,
27,15,26,2,composite_销售毛利率_TTM_x_infl,2.0677090265984837,0.014006283357288485,0.10566924264123119,0.08196906017783197,0.006726261370466526,
27,15,26,3,composite_营业收入_1年_增长率_x_itgr,1.4985607823692393,0.017515410880399984,0.12092016007862552,0.059641802118840334,0.0035589755430288344,
27,15,26,4,composite_营业外收支净额_利润总额_TTM_x_ep,1.3726657676152771,0.020446073853093827,0.14169615460364157,0.054475502345721745,0.002982909864591394,
27,15,26,5,composite_市净率PB_LF_x_ep,-1.138431458900449,0.022377505906235662,0.14960699661663518,0.04335322546564144,0.0019717465282785337,
27,15,26,6,composite_总资产报酬率_TTM_x_de,-1.0235017216312121,0.023951115478620166,0.15927706704429753,0.03932655115325795,0.0016096290560941567,
27,15,26,7,composite_经营活动产生的现金流量净额_营业收入_TTM_x_tms,1.0123275360334019,0.025498357238184055,0.1648907978136353,0.039125904142342835,0.001585209290334512,
27,15,26,8,composite_市盈率PE_TTM_x_tms,-0.7363297790700647,0.02634417759780272,0.16972000380225796,0.02942913689879018,0.0008679517021864381,
27,15,26,9,composite_净资产收益率_TTM_x_ntis,-0.6822268009811587,0.02705362315976556,0.17607648522711672,0.026653276841213085,0.0007286410101390497,
27,15,26,10,composite_总市值_证监会算法_x_m2gr,0.7510735822411961,0.027892845155069623,0.18250444422765713,0.028649230505076746,0.0008625572953254707,
27,15,26,11,composite_市销率PS_TTM_x_infl,0.7108366127555885,0.0285886957627286,0.18831636987700634,0.0251103169974251,0.0007158167740983187,
27,15,26,12,composite_总资产周转率_TTM_x_dp,-0.8053740284862274,0.029443906405369313,0.18915778383666806,0.027248145074204675,0.000880379545626292,
27,15,26,13,composite_销售毛利率_TTM_x_itgr,-0.6121960813031652,0.030019544575379586,0.19300682910637615,0.024138582390706653,0.0005931013918817621,
27,15,26,14,composite_营业外收支净额_利润总额_TTM_x_tms,-0.5424831741188993,0.030471372265413965,0.1965385967500363,0.021387898860761145,0.0004658111279537479,
27,15,26,15,composite_营业利润_利润总额_TTM_x_mtr,-0.6967152528711261,0.031177171876521026,0.19710942385517394,0.02602009157824504,0.0007279822285972344,
28,16,27,1,composite_销售毛利率_TTM_x_infl,2.1926598730645086,0.007548768800176742,0.08304755781576106,0.08688365093719627,0.007548768800176722,
28,16,27,2,composite_总市值_证监会算法_x_ep,-2.0879638479433313,0.014389135186195556,0.12673652844635694,0.08299176648550423,0.006892395486022237,
28,16,27,3,composite_营业外收支净额_利润总额_TTM_x_ep,1.4808372401255323,0.017820356545275584,0.15105729201979315,0.05890089239659543,0.003481314463521256,
28,16,27,4,composite_营业收入_1年_增长率_x_itgr,1.3168329043698257,0.020529411953146504,0.15369942226977587,0.05238717264998275,0.0027582076516491586,
28,16,27,5,composite_总资产报酬率_TTM_x_de,-1.0180899741113587,0.022094802664585633,0.1590037014074677,0.03920794668229695,0.0015982008347598029,
28,16,27,6,composite_经营活动产生的现金流量净额_营业收入_TTM_x_tms,1.1164942120893937,0.0239904244762289,0.163903360726002,0.0433291381564367,0.0019384515153498558,
28,16,27,7,composite_市净率PB_LF_x_ep,-1.0218045574454924,0.025466605759326022,0.1695915475588771,0.036904389608348534,0.0015124659840605663,
28,16,27,8,composite_总市值_证监会算法_x_itgr,-0.9131188094839644,0.026644109284408524,0.17194585125139067,0.03296626693464888,0.001208274166941173,
28,16,27,9,composite_市盈率PE_TTM_x_tms,-0.6958547543101657,0.027402520084145898,0.17631735105024454,0.027879391196814422,0.0007791711202156764,
28,16,27,10,composite_净资产收益率_TTM_x_ntis,-0.7559645651038858,0.028264913755751242,0.18216329560003797,0.029192464363272403,0.0008866912462902016,
28,16,27,11,composite_营业外收支净额_利润总额_TTM_x_tms,-0.6613054962145785,0.028943208951929922,0.18961760763007868,0.026258860368553665,0.0006980248071521851,
28,16,27,12,composite_营业利润_利润总额_TTM_x_mtr,-0.6973610481425632,0.029658388795967605,0.19070175505788092,0.02626445977035117,0.0007364964136297921,
28,16,27,13,composite_营业利润_利润总额_TTM_x_de,-0.7430235842739447,0.030412841195344598,0.19373876885241484,0.02601357999750253,0.0007775121572296474,
28,16,27,14,composite_营业外收支净额_利润总额_TTM_x_itgr,-0.8642553627838376,0.031296408385261154,0.2073320270868223,0.026202171005267803,0.0009112818604217276,
28,16,27,15,composite_销售毛利率_TTM_x_bm,0.7517123342123563,0.032032690483592585,0.20840181212996567,0.025114834279927577,0.000760069545219841,
29,17,28,1,composite_总市值_证监会算法_x_ep,-2.197023887407834,0.007668195820960344,0.07780432255456812,0.0875682352280801,0.007668195820960359,
29,17,28,2,composite_销售毛利率_TTM_x_infl,1.968735085902654,0.013816235912594399,0.12833299318774444,0.07865188505255323,0.006195548772842548,
29,17,28,3,composite_营业外收支净额_利润总额_TTM_x_ep,1.344395611755081,0.01667858164901259,0.1408004703139714,0.05379033650120436,0.002902446623694879,
29,17,28,4,composite_市净率PB_LF_x_ep,-1.3565652487755222,0.019334380882825575,0.1566114410711466,0.04953304033298206,0.002700845506107958,
29,17,28,5,composite_营业收入_1年_增长率_x_itgr,1.1730438789756295,0.021504945047285395,0.1610023270940632,0.04687983533154805,0.0022133580724628685,
29,17,28,6,composite_销售毛利率_TTM_x_tms,1.0774457801767403,0.023142723281305733,0.1567116955963536,0.03855391933274948,0.0016737726222841658,
29,17,28,7,composite_总市值_证监会算法_x_itgr,-0.9668917259510962,0.0244938955381101,0.1559408386281267,0.03547361915011304,0.0013831828753357624,
29,17,28,8,composite_总资产报酬率_TTM_x_de,-0.9626149769940741,0.025885973410130214,0.15845581558401767,0.036735343186202,0.00142703143081607,
29,17,28,9,composite_市销率PS_TTM_x_tms,-0.9930388758824622,0.027269746042708487,0.17811597156642026,0.03542270883447504,0.0014205448179640137,
29,17,28,10,composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis,-0.7437648298084788,0.02808111197667007,0.18111443708880737,0.02775064622788181,0.0008341119551497284,
29,17,28,11,composite_总资产周转率_TTM_x_de,-0.8028881128330793,0.028944384425453107,0.18167402293866902,0.02736314570669057,0.000888214499605789,
29,17,28,12,composite_营业利润_利润总额_TTM_x_m2gr,0.7066983189142678,0.029666912511415733,0.18300539735463783,0.026030757403813973,0.0007440645771201143,
29,17,28,13,composite_流通市值_x_tms,0.7298959207229461,0.030400002033307283,0.18273169866141628,0.02558137221297211,0.0007555029621724741,
29,17,28,14,composite_市盈率PE_TTM_x_tms,-0.5660665151380856,0.030893596594649964,0.18492600465872147,0.02221747901904697,0.0005090702994819876,
29,17,28,15,composite_营业利润_1年_增长率_x_mtr,0.5653103578644713,0.03138532670598382,0.18777339840283636,0.022168806380278655,0.0005074056982865471,
30,18,29,1,composite_总市值_证监会算法_x_svar,1.6292503351157082,0.004383102357358726,0.11446007660972085,0.06620500251007318,0.004383102357358726,
30,18,29,2,composite_总市值_证监会算法_x_mtr,-1.5498858781844511,0.008344117464729295,0.0743942629864342,0.06303150266850568,0.003978453074419646,
30,18,29,3,composite_市销率PS_TTM_x_infl,1.3023965709260743,0.011137527488724541,0.13636354429049066,0.0530039163067301,0.002816914691065703,
30,18,29,4,composite_营业收入_1年_增长率_x_itgr,1.1911385680324322,0.01347931517420009,0.13763727625094066,0.0486535233080749,0.0023681631678552535,
30,18,29,5,composite_市净率PB_LF_x_ep,-0.958283498825987,0.0149098974760562,0.1593036616968714,0.036988162151320024,0.0014501290483419967,
30,18,29,6,composite_营业外收支净额_利润总额_TTM_x_svar,-0.9236527670018079,0.016303385391535863,0.16598293902886121,0.03740705395148409,0.0014145791455109755,
30,18,29,7,composite_营业外收支净额_利润总额_TTM_x_tms,-0.9534991531380786,0.017661568307591025,0.18199107888242344,0.03534307855310777,0.0013806928842545552,
30,18,29,8,composite_营业外收支净额_利润总额_TTM_x_mtr,1.1339800250287915,0.01962643747657178,0.20460838246768534,0.04302240444158708,0.0020001957630788867,
30,18,29,9,composite_销售毛利率_TTM_x_infl,0.9754530404644636,0.021017765952677014,0.1982779186154419,0.03545067625084069,0.0014191819621533234,
30,18,29,10,composite_流通市值_x_infl,-0.9873696403054226,0.022453655402372208,0.19895096133110063,0.03617019436246032,0.0014667165549664774,
30,18,29,11,composite_营业外收支净额_利润总额_TTM_x_m2gr,1.1132019312139527,0.023946008590813195,0.2117636485704276,0.033367679184559365,0.0015266316494233943,
30,18,29,12,composite_营业利润_利润总额_TTM_x_de,-1.18449919210086,0.025567401426422887,0.2158315381065542,0.03409679610704559,0.0016611712567957968,
30,18,29,13,composite_总资产周转率_TTM_x_de,-0.8348849386333613,0.026653552965398286,0.21095212965022406,0.03243283449794929,0.0011146502493505962,
30,18,29,14,composite_经营活动产生的现金流量净额_营业收入_TTM_x_ntis,-0.7066216275243337,0.027460148439335308,0.2099910876019894,0.028472928901094253,0.0008286828152447183,
30,18,29,15,composite_市盈率PE_TTM_x_tms,-0.6695022954059169,0.028188346865291813,0.21095352235316525,0.027141945552866788,0.0007487594722086197,
