quarter_idx,split,stock_id,stock_name,future_return_1q,stagewise_pred,stagewise_rank,stagewise_rank_pct,selected_feature_count,selected_features,promethee_phi_plus,promethee_phi_minus,promethee_net_flow,promethee_rank,preference_function,pure_stagewise_score,pure_promethee_score,hybrid_score_70_30,hybrid_score_50_50,hybrid_score_30_70,robust__pure_stagewise_score__none
15,train,300100.SZ,双林股份,-2.2875816993464,-3.6955345381642792,1067.0,0.25140449438202245,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.15188230536732528,0.11720222488145336,0.034680080485871914,326.0,linear,0.25140449438202245,0.7717696629213483,0.672752808988764,0.5186095505617978,0.3792134831460674,0.25140449438202245
15,train,300101.SZ,振芯科技,-3.29087048832273,-2.0679694063340226,824.0,0.4220505617977528,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.2458552358479877,0.10212697203664738,0.14372826381134035,164.0,linear,0.4220505617977528,0.8855337078651685,0.8335674157303371,0.7577247191011236,0.5870786516853933,0.4220505617977528
15,train,300102.SZ,乾照光电,-3.84615384615384,-3.9790908853851317,1114.0,0.21839887640449437,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.08418495514745641,0.1029277477679564,-0.018742792620499993,613.0,linear,0.21839887640449437,0.5702247191011236,0.4452247191011236,0.31917134831460675,0.2612359550561798,0.21839887640449437
15,train,300105.SZ,龙源技术,-0.227272727272743,-2.0420225225199795,820.0,0.42485955056179775,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.08393961305709434,0.10465644674877471,-0.02071683369168037,633.0,linear,0.42485955056179775,0.5561797752808989,0.5365168539325843,0.4820926966292135,0.4473314606741573,0.42485955056179775
15,train,300107.SZ,建新股份,-4.25806451612902,3.8191832147935756,62.0,0.9571629213483146,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.10645547203957495,0.2605658534967362,-0.15411038145716127,1381.0,linear,0.9571629213483146,0.03089887640449438,0.22893258426966293,0.4887640449438202,0.7485955056179775,0.9571629213483146
15,train,300109.SZ,新开源,5.54480980012897,-0.8634041525256883,615.0,0.5688202247191011,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.04810778714345051,0.13122551149910386,-0.08311772435565334,1169.0,linear,0.5688202247191011,0.1797752808988764,0.2127808988764045,0.288623595505618,0.42837078651685395,0.5688202247191011
15,train,300110.SZ,华仁药业,3.68550368550367,-2.3155553124555968,858.0,0.3981741573033708,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05076517528874008,0.13403784785875025,-0.08327267257001017,1170.0,linear,0.3981741573033708,0.17907303370786518,0.15308988764044945,0.1776685393258427,0.27879213483146065,0.3981741573033708
15,train,300111.SZ,向日葵,-2.09205020920504,-0.21932483714695422,487.0,0.6587078651685393,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.44857343684903817,0.12301737638282562,0.32555606046621255,41.0,linear,0.6587078651685393,0.9719101123595506,0.9529494382022472,0.9216994382022472,0.8405898876404494,0.6587078651685393
15,train,300112.SZ,万讯自控,18.796992481203,3.889588694838275,57.0,0.9606741573033708,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.045829437833533854,0.12986547767732962,-0.08403603984379576,1174.0,linear,0.9606741573033708,0.17626404494382023,0.3672752808988764,0.6264044943820225,0.7966994382022472,0.9606741573033708
15,train,300114.SZ,中航电测,1.78890876565296,1.8627169787892446,184.0,0.8714887640449438,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.13004733452650258,0.11702231843706347,0.01302501608943911,406.0,linear,0.8714887640449438,0.7155898876404494,0.8560393258426966,0.9030898876404494,0.9192415730337079,0.8714887640449438
15,train,300115.SZ,长盈精密,18.679119412942,-4.987087489107306,1222.0,0.1425561797752809,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.08728016944550661,0.07581913285737601,0.011461036588130594,414.0,linear,0.1425561797752809,0.7099719101123596,0.5632022471910112,0.36025280898876405,0.2443820224719101,0.1425561797752809
15,train,300116.SZ,*ST保力(退市),17.3652694610779,-6.740821092472015,1343.0,0.05758426966292135,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.09116985815528438,0.19993964749906465,-0.10876978934378027,1287.0,linear,0.05758426966292135,0.09691011235955056,0.02598314606741573,0.020365168539325844,0.020365168539325844,0.05758426966292135
15,train,300118.SZ,东方日升,10.8,-4.808133124578419,1199.0,0.15870786516853932,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.048832425837304294,0.1086091509763275,-0.05977672513902321,1017.0,linear,0.15870786516853932,0.28651685393258425,0.15660112359550563,0.11025280898876405,0.0997191011235955,0.15870786516853932
15,train,300119.SZ,瑞普生物,13.1558339859045,1.3293003183570218,255.0,0.8216292134831461,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05307280074187012,0.12514457531436984,-0.07207177457249972,1107.0,linear,0.8216292134831461,0.22331460674157302,0.351123595505618,0.538623595505618,0.6931179775280899,0.8216292134831461
15,train,300120.SZ,经纬辉开,4.23452768729642,-0.2583358002631109,501.0,0.648876404494382,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.06035879366376362,0.10256620075857015,-0.042207407094806526,844.0,linear,0.648876404494382,0.4080056179775281,0.4768258426966292,0.550561797752809,0.6081460674157303,0.648876404494382
15,train,300121.SZ,阳谷华泰,2.31884057971015,3.2394983061429237,90.0,0.9375,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.06264701024136682,0.10621620126532194,-0.04356919102395512,861.0,linear,0.9375,0.3960674157303371,0.5870786516853933,0.7696629213483146,0.8700842696629213,0.9375
15,train,300122.SZ,智飞生物,3.5878181059658,-0.026201308538975444,451.0,0.6839887640449438,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.4555656952382367,0.42296126725740885,0.032604427980827855,333.0,linear,0.6839887640449438,0.7668539325842697,0.8286516853932584,0.8381320224719101,0.7808988764044944,0.6839887640449438
15,train,300123.SZ,亚光科技,2.15343203230149,-2.845617395498412,934.0,0.34480337078651685,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.04983709203774303,0.111829758334191,-0.061992666296447965,1032.0,linear,0.34480337078651685,0.27598314606741575,0.21348314606741572,0.20856741573033707,0.26264044943820225,0.34480337078651685
15,train,300124.SZ,汇川技术,24.0485829959514,-0.9685024583289884,639.0,0.5519662921348315,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.30311538975813945,0.2078008675708303,0.09531452218730915,215.0,linear,0.5519662921348315,0.8497191011235955,0.8532303370786517,0.8089887640449438,0.6917134831460674,0.5519662921348315
15,train,300125.SZ,ST聆达,14.8548278190412,2.3203695098715613,149.0,0.8960674157303371,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.2055304421477333,0.0845721320477049,0.1209583101000284,184.0,linear,0.8960674157303371,0.8714887640449438,0.9543539325842697,0.9620786516853933,0.9592696629213483,0.8960674157303371
15,train,300126.SZ,锐奇股份,14.4230769230769,-0.3938772604222374,524.0,0.6327247191011236,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.09146826491557723,0.09177970848105427,-0.0003114435654770348,478.0,linear,0.6327247191011236,0.6650280898876404,0.7183988764044944,0.7517556179775281,0.6945224719101124,0.6327247191011236
15,train,300127.SZ,银河磁体,3.45205479452055,3.1529399664527,94.0,0.9346910112359551,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.20603275890563102,0.09471978645290939,0.11131297245272163,195.0,linear,0.9346910112359551,0.8637640449438202,0.9599719101123596,0.9715589887640449,0.9740168539325843,0.9346910112359551
15,train,300128.SZ,锦富技术,2.81329923273654,-3.0068743757113485,976.0,0.31530898876404495,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.42567004789032614,0.11918077256311715,0.306489275327209,49.0,linear,0.31530898876404495,0.9662921348314607,0.8679775280898876,0.7436797752808989,0.5231741573033708,0.31530898876404495
15,train,300129.SZ,泰胜风能,10.7061503416857,-0.44816110756219557,535.0,0.625,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.06117118284704411,0.09618999654700203,-0.035018813699957914,768.0,linear,0.625,0.461376404494382,0.5252808988764045,0.5825140449438202,0.6067415730337079,0.625
15,train,300130.SZ,新国都,3.76692171865805,1.2935397909149657,261.0,0.8174157303370787,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.10837161772618463,0.12874926404129988,-0.020377646315115253,631.0,linear,0.8174157303370787,0.5575842696629213,0.6969803370786517,0.7935393258426966,0.8167134831460674,0.8174157303370787
15,train,300132.SZ,青松股份,11.7527862208713,1.5191434549835428,231.0,0.8384831460674157,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.06006656012331358,0.14911668360650343,-0.08905012348318986,1201.0,linear,0.8384831460674157,0.15730337078651685,0.29353932584269665,0.4940308988764045,0.6811797752808989,0.8384831460674157
15,train,300134.SZ,大富科技,-14.712389380531,-4.440604960910993,1166.0,0.1818820224719101,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.07068426617424446,0.08036340655226518,-0.009679140378020715,541.0,linear,0.1818820224719101,0.6207865168539326,0.49508426966292135,0.32514044943820225,0.24648876404494383,0.1818820224719101
15,train,300135.SZ,宝利国际,-0.375939849624085,0.8187016705837248,327.0,0.7710674157303371,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.07681815906608844,0.07681884275799752,-6.836919090869031e-07,474.0,linear,0.7710674157303371,0.6678370786516854,0.7780898876404494,0.8297050561797753,0.8195224719101124,0.7710674157303371
15,train,300136.SZ,信维通信,26.6890005583473,-0.14833093537026892,473.0,0.6685393258426966,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.3994536352527665,0.23951541780371655,0.15993821744904996,146.0,linear,0.6685393258426966,0.8981741573033708,0.9206460674157303,0.8876404494382022,0.8153089887640449,0.6685393258426966
15,train,300137.SZ,先河环保,0.0,3.210078661891534,91.0,0.9367977528089888,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.06299782652900017,0.15558359523389234,-0.09258576870489217,1220.0,linear,0.9367977528089888,0.14396067415730338,0.3223314606741573,0.5768960674157303,0.7689606741573034,0.9367977528089888
15,train,300138.SZ,晨光生物,9.83847283406756,0.6786785313401333,348.0,0.7563202247191011,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.06215252867869119,0.08564091008793881,-0.023488381409247618,654.0,linear,0.7563202247191011,0.5414325842696629,0.6566011235955056,0.7517556179775281,0.7594803370786517,0.7563202247191011
15,train,300139.SZ,晓程科技,-1.58550396375992,-1.1629882246274916,669.0,0.5308988764044944,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.08931603806834607,0.18201004603870688,-0.09269400797036081,1222.0,linear,0.5308988764044944,0.1425561797752809,0.16924157303370788,0.24367977528089887,0.38764044943820225,0.5308988764044944
15,train,300140.SZ,节能环境,8.72210953346855,-1.2366079916050978,676.0,0.5259831460674157,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05204464009566049,0.09417575599285001,-0.04213111589718952,843.0,linear,0.5259831460674157,0.40870786516853935,0.41292134831460675,0.42907303370786515,0.49087078651685395,0.5259831460674157
15,train,300141.SZ,和顺电气,0.755287009063443,1.3481529126158165,250.0,0.8251404494382022,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.07982921247574212,0.07523643170863953,0.004592780767102594,445.0,linear,0.8251404494382022,0.6882022471910112,0.8160112359550562,0.863061797752809,0.8827247191011236,0.8251404494382022
15,train,300142.SZ,沃森生物,17.8350889938249,7.408207454235666e-05,437.0,0.6938202247191011,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.4311095421580114,0.2962516416604117,0.13485790049759971,173.0,linear,0.6938202247191011,0.8792134831460674,0.913623595505618,0.8918539325842697,0.8342696629213483,0.6938202247191011
15,train,300145.SZ,中金环境,0.872093023255838,-3.7030016027932118,1069.0,0.25,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.043318684408566746,0.13141495311476487,-0.08809626870619812,1195.0,linear,0.25,0.16151685393258428,0.10252808988764045,0.09339887640449439,0.12289325842696629,0.25
15,train,300146.SZ,汤臣倍健,-12.7009646302251,-0.5439025209812798,557.0,0.6095505617977528,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.12646256731675823,0.21398385281154064,-0.08752128549478241,1190.0,linear,0.6095505617977528,0.16502808988764045,0.2148876404494382,0.30969101123595505,0.46945224719101125,0.6095505617977528
15,train,300147.SZ,香雪制药,42.443729903537,-2.9741548643418874,970.0,0.31952247191011235,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.055599527123519184,0.13003259005559378,-0.0744330629320746,1120.0,linear,0.31952247191011235,0.21418539325842698,0.15519662921348315,0.16081460674157302,0.20786516853932585,0.31952247191011235
15,train,300151.SZ,昌红科技,1.06257378984653,2.523957577619179,132.0,0.9080056179775281,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.19355491257930396,0.06629553597725428,0.12725937660204967,179.0,linear,0.9080056179775281,0.875,0.9592696629213483,0.9673455056179775,0.9655898876404494,0.9080056179775281
15,train,300153.SZ,科泰电源,-1.04790419161676,0.2731185693257275,402.0,0.7183988764044944,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.08296323298785052,0.07871523642882997,0.004247996559020556,449.0,linear,0.7183988764044944,0.6853932584269663,0.7696629213483146,0.8114466292134831,0.7801966292134831,0.7183988764044944
15,train,300154.SZ,瑞凌股份,-0.176366843033515,3.5190454908430304,78.0,0.9459269662921348,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.056148207986470425,0.11201552912304778,-0.05586732113657736,976.0,linear,0.9459269662921348,0.31530898876404495,0.5161516853932584,0.7222612359550562,0.8490168539325843,0.9459269662921348
15,train,300155.SZ,安居宝,5.69744597249509,1.4453679175209415,237.0,0.8342696629213483,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05203862569724602,0.10545935255314741,-0.053420726855901386,955.0,linear,0.8342696629213483,0.3300561797752809,0.4803370786516854,0.6530898876404494,0.7514044943820225,0.8342696629213483
15,train,300158.SZ,振东制药,-2.81124497991969,-6.111170248472951,1303.0,0.08567415730337079,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05868448492212225,0.1760279654098045,-0.11734348048768226,1321.0,linear,0.08567415730337079,0.07303370786516854,0.02247191011235955,0.021769662921348316,0.025280898876404494,0.08567415730337079
15,train,300159.SZ,新研股份,-10.9090909090909,-7.607983354224625,1372.0,0.037219101123595506,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.07752931760757538,0.16634930421474436,-0.08881998660716899,1198.0,linear,0.037219101123595506,0.15941011235955055,0.047752808988764044,0.030196629213483147,0.02247191011235955,0.037219101123595506
15,train,300160.SZ,秀强股份,8.06916426512967,-1.1248350086775984,665.0,0.5337078651685393,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.2587368668321888,0.14191945024583924,0.11681741658634959,187.0,linear,0.5337078651685393,0.8693820224719101,0.8623595505617978,0.8096910112359551,0.6825842696629213,0.5337078651685393
15,train,300161.SZ,华中数控,-9.98719590268885,1.0023261024613617,298.0,0.7914325842696629,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05607893114704934,0.10288893320005568,-0.04681000205300634,890.0,linear,0.7914325842696629,0.37570224719101125,0.5112359550561798,0.6569522471910112,0.7317415730337079,0.7914325842696629
15,train,300162.SZ,雷曼光电,10.2941176470588,-0.7417478394279841,592.0,0.5849719101123596,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.08817039786273956,0.083635726593769,0.004534671268970558,446.0,linear,0.5849719101123596,0.6875,0.7191011235955056,0.7320926966292135,0.6580056179775281,0.5849719101123596
15,train,300163.SZ,ST先锋,4.54545454545454,1.190893960793279,274.0,0.8082865168539326,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.10718790657275966,0.11236798731981795,-0.005180080747058294,513.0,linear,0.8082865168539326,0.6404494382022472,0.7633426966292135,0.8356741573033708,0.8504213483146067,0.8082865168539326
15,train,300165.SZ,天瑞仪器,-9.69581749049429,-0.9114867791209141,625.0,0.5617977528089888,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.057555297748153725,0.13811696559131195,-0.08056166784315823,1151.0,linear,0.5617977528089888,0.19241573033707865,0.22120786516853932,0.29424157303370785,0.4276685393258427,0.5617977528089888
15,train,300169.SZ,天晟新材,10.2713178294574,0.6335829916677559,355.0,0.7514044943820225,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.06387441023808482,0.10565488335909505,-0.04178047312101023,841.0,linear,0.7514044943820225,0.4101123595505618,0.5294943820224719,0.6499297752808989,0.7050561797752809,0.7514044943820225
15,train,300171.SZ,东富龙,-3.79918588873813,-3.331946501114708,1022.0,0.2830056179775281,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05653257525745581,0.10965379363911967,-0.053121218381663865,949.0,linear,0.2830056179775281,0.3342696629213483,0.23665730337078653,0.2050561797752809,0.22331460674157302,0.2830056179775281
15,train,300173.SZ,福能东方,66.5914221218962,-1.1051548502005921,658.0,0.538623595505618,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.3763516764375174,0.1591191385715892,0.21723253786592817,100.0,linear,0.538623595505618,0.9304775280898876,0.9037921348314607,0.8497191011235955,0.7155898876404494,0.538623595505618
15,train,300174.SZ,元力股份,-21.209117938553,2.4321582313892596,138.0,0.9037921348314607,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.354738744309184,0.06063123722318511,0.2941075070859989,54.0,linear,0.9037921348314607,0.9627808988764045,0.9866573033707865,0.9873595505617978,0.9810393258426966,0.9037921348314607
15,train,300175.SZ,朗源股份,20.7584830339321,3.1731292005163523,93.0,0.9353932584269663,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.07195725386994707,0.07804533656336722,-0.006088082693420149,518.0,linear,0.9353932584269663,0.636938202247191,0.8132022471910112,0.8908005617977528,0.9318820224719101,0.9353932584269663
15,train,300176.SZ,派生科技,-16.5735567970205,-2.9294803215378553,959.0,0.32724719101123595,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.3646839355111235,0.10559183131187307,0.25909210419925044,68.0,linear,0.32724719101123595,0.9529494382022472,0.8595505617977528,0.7422752808988764,0.5287921348314607,0.32724719101123595
15,train,300177.SZ,中海达,-1.6611295681063,-0.6004896298963237,568.0,0.6018258426966292,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.0749121465597283,0.11576688523135754,-0.04085473867162924,831.0,linear,0.6018258426966292,0.41713483146067415,0.45962078651685395,0.514747191011236,0.5653089887640449,0.6018258426966292
15,train,300179.SZ,四方达,22.4489795918367,5.790565141356512,14.0,0.9908707865168539,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.0652277637637814,0.1349604224351485,-0.0697326586713671,1088.0,linear,0.9908707865168539,0.23665730337078653,0.4410112359550562,0.6980337078651685,0.8581460674157303,0.9908707865168539
15,train,300180.SZ,华峰超纤,-12.7344521224087,-4.588399033242788,1183.0,0.1699438202247191,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.09060163465805775,0.0880485368426377,0.002553097815420041,462.0,linear,0.1699438202247191,0.6762640449438202,0.5484550561797753,0.35463483146067415,0.25912921348314605,0.1699438202247191
15,train,300181.SZ,佐力药业,-1.55945419103313,-0.020890101475437458,449.0,0.6853932584269663,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.04960910900054134,0.1352514978503556,-0.08564238884981425,1182.0,linear,0.6853932584269663,0.17064606741573032,0.24648876404494383,0.3669241573033708,0.5491573033707865,0.6853932584269663
15,train,300185.SZ,通裕重工,0.561797752808979,-3.319788960641424,1020.0,0.28441011235955055,5,composite_总市值_证监会算法_x_bm;composite_市净率PB_LF_x_ntis;composite_总资产报酬率_TTM_x_svar;composite_流通市值_x_mtr;composite_销售净利率_TTM_x_m2gr,0.05502697747315413,0.11065425905296904,-0.055627281579814905,975.0,linear,0.28441011235955055,0.3160112359550562,0.2247191011235955,0.1973314606741573,0.21629213483146068,0.28441011235955055
