quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk
17,train,002066.SZ,瑞泰科技,24.906600249066,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,600796.SH,钱江生化,-8.71080139372821,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,002552.SZ,宝鼎科技,-11.1384615384615,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,000995.SZ,皇台酒业,0.0,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,600213.SH,*ST亚星,0.0,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,000868.SZ,安凯客车,-17.1794871794872,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,002652.SZ,扬子新材,0.260416666666674,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,000017.SZ,深中华A,4.78260869565217,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,300278.SZ,华昌达,77.3255813953488,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,600860.SH,京城股份,2.07253886010361,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,002211.SZ,宏达新材,21.9281663516068,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,300343.SZ,联创股份,50.6849315068493,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,000410.SZ,沈阳机床,0.455580865603666,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,600127.SH,金健米业,14.6216768916156,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,000595.SZ,宝塔实业,54.320987654321,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,600238.SH,海南椰岛,-23.7373737373737,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,002290.SZ,禾盛新材,1.0351966873706,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,300256.SZ,星星科技,15.6199677938808,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,300111.SZ,向日葵,50.1945525291829,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,300093.SZ,金刚光伏,-1.74152153987166,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,600768.SH,宁波富邦,1.47835269271384,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,600355.SH,精伦电子,5.96491228070175,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,000982.SZ,中银绒业(退市),-7.8740157480315,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
18,train,600423.SH,柳化股份,6.54545454545454,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600191.SH,华资实业,25.3571428571429,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,000595.SZ,宝塔实业,-20.8,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,000695.SZ,滨海能源,-9.66921119592875,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,300270.SZ,中威电子,-19.0344827586207,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,300334.SZ,津膜科技,2.08078335373316,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,002529.SZ,海源复材,29.4520547945206,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,002167.SZ,东方锆业,8.65724381625443,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600768.SH,宁波富邦,-9.78372811534501,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,002451.SZ,摩恩电气,-3.40599455040872,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,300093.SZ,金刚光伏,-15.5045871559633,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600423.SH,柳化股份,-16.4429530201342,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,000017.SZ,深中华A,-1.6326530612245,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600127.SH,金健米业,-0.53050397877985,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600889.SH,南京化纤,-43.0809399477807,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
