experiment_id,quarter_idx,rolling_window_start,rolling_window_end,step,selected_feature,coefficient,residual_correlation,train_r2,train_rankic,marginal_improvement
sw_009,27,15,26,6,composite_销售毛利率_TTM_x_itgr,-1.908692721640367,0.0419924486693254,0.02310072004033359,0.1733893154335003,0.0018485402804157792
sw_009,27,15,26,7,composite_销售毛利率_TTM_x_de,-1.5450410017952247,0.030609514765975843,0.02416709715435017,0.17511799091800412,0.001091593714820473
sw_009,27,15,26,8,composite_流通市值_x_infl,-1.9876386121126832,0.03184495480299211,0.02559317846936937,0.17811035984434562,0.0014613990887790093
sw_009,27,15,26,9,composite_市现率PCF_经营性现金流TTM_x_m2gr,-1.2804425168784104,0.027718890664914002,0.0263928016117293,0.17871990510422847,0.0008206255587413054
sw_009,27,15,26,10,composite_营业利润_利润总额_TTM_x_dp,-1.164585716829693,0.026791107916121788,0.027095371449490258,0.1801345929146158,0.000721615286867217
sw_009,27,15,26,11,composite_市净率PB_LF_x_itgr,-1.2256884499478675,0.024753141898746615,0.02777810828457783,0.18153983792192954,0.0007017510401865573
sw_009,27,15,26,12,composite_总资产周转率_TTM_x_mtr,-1.0748576265673575,0.022518212811616114,0.02832234658442767,0.18225031062507055,0.0005597881558597326
sw_009,28,16,27,1,composite_流通市值_x_svar,3.82906992106893,0.08746600823984385,0.007650302597412617,0.10345511971217282,0.007650302597412671
sw_009,28,16,27,2,composite_市净率PB_LF_x_svar,3.0789848050772237,0.06755557343254721,0.012380935230097423,0.13676006484455927,0.004767102408623532
sw_009,28,16,27,3,composite_流通市值_x_itgr,-2.81838246309644,0.06483758579620322,0.016533148818155374,0.14272202088928185,0.004204266337269867
sw_009,28,16,27,4,composite_净资产收益率_TTM_x_ntis,-2.922868515195666,0.06300046112955046,0.02070993411889277,0.16113582923464953,0.00424700161039294
sw_009,28,16,27,5,composite_销售毛利率_TTM_x_infl,1.4433360627315872,0.03257582658409718,0.021773182827889537,0.15984950649266025,0.001085734192596056
sw_009,28,16,27,6,composite_市现率PCF_经营性现金流TTM_x_m2gr,-1.3927411882379812,0.03207628480345333,0.02278377677593235,0.16313648329954206,0.001033087552193984
sw_009,28,16,27,7,composite_营业外收支净额_利润总额_TTM_x_de,1.307098292608223,0.02990149363090419,0.023664050963970173,0.16601117908426247,0.0009007977631946321
sw_009,28,16,27,8,composite_净资产收益率_TTM_x_infl,-1.4813481302229057,0.026568230215041892,0.024553252805973313,0.16872269652159935,0.000910753970373683
sw_009,28,16,27,9,composite_总市值_证监会算法_x_m2gr,1.2519569881396326,0.027176920866331996,0.025321411432966734,0.1745276360894489,0.0007874941704435806
sw_009,28,16,27,10,composite_总资产周转率_TTM_x_dp,-1.2425758730449927,0.02699623597909181,0.026078559872648732,0.17593613608829387,0.0007768185826213589
sw_009,28,16,27,11,composite_净资产收益率_TTM_x_itgr,-1.5546082755538895,0.02624671885339516,0.026999468982666475,0.17973088737710435,0.0009455681660497027
sw_009,28,16,27,12,composite_利润总额_营业收入_TTM_x_dp,-1.3279602239540251,0.024244749272960112,0.02772579760020366,0.18340892705813264,0.0007464832694158482
sw_009,29,17,28,1,composite_市净率PB_LF_x_svar,4.112795130548327,0.09445651060463035,0.008922032395602741,0.12423040647257143,0.008922032395602754
sw_009,29,17,28,2,composite_流通市值_x_svar,3.180857150688411,0.07040348232326527,0.014044974162540691,0.14691481410710955,0.00516906029030286
sw_009,29,17,28,3,composite_流通市值_x_itgr,-2.741610432147805,0.06349021241223914,0.018020030362357775,0.15273083827780323,0.004031681056081321
sw_009,29,17,28,4,composite_净资产收益率_TTM_x_ntis,-2.7902887081749412,0.06051905279264171,0.02186975381264933,0.16868893519168565,0.003920368611706182
sw_009,29,17,28,5,composite_营业外收支净额_利润总额_TTM_x_dp,1.3063510027201835,0.029862289582069608,0.022753579789048572,0.17123328334419619,0.0009035872061459049
sw_009,29,17,28,6,composite_市现率PCF_经营性现金流TTM_x_m2gr,-1.0311564810703744,0.023701224587085973,0.023309412846984512,0.17259147113309867,0.0005687747188839914
sw_009,29,17,28,7,composite_销售毛利率_TTM_x_bm,1.067359174235462,0.02362517370435086,0.023882397607891126,0.1709279968543127,0.0005866594481849421
sw_009,29,17,28,8,composite_净资产收益率_TTM_x_infl,-1.0622545927552083,0.022614284644613902,0.02442820289024339,0.17331832622522844,0.0005591593482329445
sw_009,29,17,28,9,composite_市盈率PE_TTM_x_svar,1.0039628219317585,0.021268378020088005,0.024913181480673896,0.17331524767416367,0.0004971223972108695
sw_009,29,17,28,10,composite_市现率PCF_经营性现金流TTM_x_dp,1.0411850179841728,0.020505566476694284,0.02539822035660333,0.17468671452371162,0.0004974314765797069
sw_009,29,17,28,11,composite_利润总额_营业收入_TTM_x_dp,-1.232470826660216,0.02118635217755766,0.025991211538527126,0.17730038736141626,0.0006084445917395907
sw_009,29,17,28,12,composite_净资产收益率_TTM_x_bm,1.6641988966335544,0.024643069647959304,0.02692219626269865,0.1815666185140072,0.0009558278479622721
sw_009,30,18,29,1,composite_市净率PB_LF_x_svar,3.402610500190295,0.07966138746983167,0.006345936653618711,0.1122288441159077,0.0063459366536187485
sw_009,30,18,29,2,composite_流通市值_x_svar,2.594702669738946,0.058555273256176925,0.00989442800107565,0.13220177463686084,0.0035711536623787184
sw_009,30,18,29,3,composite_净资产收益率_TTM_x_m2gr,2.7140068234982393,0.062282500960336405,0.013838545260741797,0.15628455266053423,0.00398353203053217
sw_009,30,18,29,4,composite_总市值_证监会算法_x_itgr,-1.7708083699335393,0.0387067496403918,0.015434332311753285,0.1560570865853274,0.0016181803125061747
sw_009,30,18,29,5,composite_净资产收益率_TTM_x_svar,-2.1657822518794725,0.03549943949322337,0.017222280749242147,0.16490960833567708,0.0018159768273120199
sw_009,30,18,29,6,composite_总资产周转率_TTM_x_dp,-1.112802240632742,0.02512444217545283,0.01787204852571156,0.1671519526171573,0.0006611543625193434
sw_009,30,18,29,7,composite_营业利润_利润总额_TTM_x_dp,-0.9097934849757556,0.021417278267844852,0.01832493817876768,0.16801611486321077,0.0004611310088225432
sw_009,30,18,29,8,composite_流通市值_x_infl,-0.9321912167810144,0.02110446955681718,0.01878184707974595,0.16970244745225427,0.00046543802399399466
sw_009,30,18,29,9,composite_净资产收益率_TTM_x_itgr,1.4584542633119353,0.02108188022132114,0.019496125668234443,0.17342838112100137,0.000727950850035342
sw_009,30,18,29,10,composite_市净率PB_LF_x_dp,1.1833441317846478,0.0207863442908162,0.020067216394454745,0.172335019714216,0.0005824461699445231
sw_009,30,18,29,11,composite_市销率PS_TTM_x_infl,1.0878296553798292,0.023583963569525124,0.020661301896587103,0.1752783776249929,0.00060625127771165
sw_009,30,18,29,12,composite_市销率PS_TTM_x_tms,-1.3254068795055076,0.02002247905025255,0.021273206990581883,0.17920235250650043,0.0006248145765911135
