experiment_id,preprocessing_method,winsorize_quantile,scaling_method,rolling_window,max_selected_features,selection_objective,refit_method,ridge_alpha,feature_corr_threshold,min_improvement,promethee_top_n,entropy_weight_method,preference_function,min_selected_count,sign_stability_threshold,hybrid_score_name,top_k,train_rankic,valid_rankic,test_rankic,valid_annualized_return,valid_sharpe,valid_alpha,valid_max_drawdown,valid_turnover,test_annualized_return,test_sharpe,test_alpha,test_max_drawdown,test_turnover,rating_separation,selected_as_final,reason,valid_score
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_stagewise_score,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.8667776258507391,4.468827471699051,0.5347641670673029,0.0,0.9375000000000004,0.0149774931282504,0.1067908775828568,0.0043485376430544,-0.0707968820198481,0.8100000000000003,5.496216061711214,False,,1.2980207341410075
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_stagewise_score,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.6512354037833421,5.12973145408204,0.4343626648499867,0.0,0.9250000000000012,0.0235529472981257,0.1650731583121914,0.0107750920640909,-0.0509031074614458,0.7800000000000008,5.496216061711214,False,,1.150459064261811
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_stagewise_score,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.5610231932102019,4.284859455365778,0.3592806604557909,0.0,0.9450000000000008,0.0249425475940949,0.1711601149201975,0.010570998082785,-0.0307893038279569,0.7200000000000003,5.496216061711214,False,,0.9690764096285408
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_promethee_score,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.049332806427242,-0.1566038920207803,-0.1873704588439967,-0.1804748637909718,0.3,-0.0305163025042332,-0.2292245374377525,-0.042921975749421,-0.0778838957534454,1.0000000000000002,-7.458910596090253,False,,-0.3530700973535052
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_promethee_score,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0520913891885986,-0.1723806892457148,-0.1908718485100443,-0.1822161525884589,0.25,-0.0403922010089505,-0.3272502449852189,-0.0536794883343769,-0.0833798284695074,0.9866666666666666,-7.458910596090253,False,,-0.3505766961067807
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_promethee_score,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0932115690728113,-0.3028863033527927,-0.2531837367344086,-0.2148696842485888,0.2249999999999999,-0.1090766530680875,-0.7668697828901682,-0.1281184007072473,-0.1055283903845789,0.9400000000000004,-7.458910596090253,False,,-0.4568612876653025
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_promethee_score,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0859113880739944,-0.3027524935097719,-0.2561882396004455,-0.2114558216082784,0.2249999999999999,-0.1252341356090316,-0.946379963991564,-0.1451712077795943,-0.1090440055568235,0.8466666666666678,-7.458910596090253,False,,-0.4495043571701741
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,pure_promethee_score,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0858515848553015,-0.3108807090266919,-0.2423691053304371,-0.2025379563447639,0.2,-0.1348318191505204,-0.9689833310015704,-0.1560066092286748,-0.1145239091448411,0.6760000000000004,-7.458910596090253,False,,-0.4277164259935516
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_70_30,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0154755193687736,0.039442756218748,-0.1083199585776761,-0.2709134318548217,0.7750000000000001,-0.1382724157724145,-0.6718197917796028,-0.1581760496937958,-0.0258463921316888,0.8800000000000002,-5.913747417618982,False,,-0.4252817377781632
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_70_30,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0437700349860183,0.1209311375536824,-0.0767241175946921,-0.2285633132380748,0.7166666666666667,-0.1230651496520147,-0.6071751016719718,-0.1430555723850824,-0.0502826476004786,0.8533333333333333,-5.913747417618982,False,,-0.3220374212499937
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_70_30,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0744119248008424,-0.2249067998563931,-0.2005197828782271,-0.2530290306297,0.7000000000000002,-0.1099828072992754,-0.5976428983878989,-0.1293374766656962,-0.0657547941202344,0.8600000000000003,-5.913747417618982,False,,-0.5272637555802963
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_70_30,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0888431489891603,-0.2623362743350156,-0.2101622168426272,-0.2569875032586534,0.6833333333333339,-0.0952039982814746,-0.5637966973131066,-0.1130999611294079,-0.0428193229654443,0.8266666666666677,-5.913747417618982,False,,-0.5471747365949218
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_70_30,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0602311686696585,-0.2125968654726283,-0.1778979996804601,-0.2043344859469131,0.6600000000000005,-0.0769473124269287,-0.4658193168294151,-0.0935600958145435,-0.0308887192045743,0.7600000000000005,-5.913747417618982,False,,-0.4412482026862557
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_50_50,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.1849586103918665,0.4952148446987277,0.1747019013303837,-0.1987723207802416,0.9750000000000004,-0.1737082906048445,-0.8745236764203222,-0.1982661422509754,-0.0615743000386315,0.9200000000000004,-1.4758399013753696,False,,-0.0240081978120609
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_50_50,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.2359207943242376,0.6435643992521096,0.1590754815712559,-0.1736268608379279,0.95,-0.105026120390856,-0.5400593455093212,-0.1219205792896818,-0.0370376688949236,0.8933333333333332,-1.4758399013753696,False,,0.0492978743186053
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_50_50,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.129050207992186,0.3545182496942099,0.0616498778139254,-0.2130905278924669,0.9125000000000004,-0.1266966973027755,-0.6280858522594941,-0.1446935794270688,-0.0597236749621348,0.8600000000000003,-1.4758399013753696,False,,-0.1414774373267648
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_50_50,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.1692168515693155,0.6168304443396997,0.1292633068873626,-0.1289120318570595,0.8833333333333343,-0.0898389110577239,-0.4618088842459205,-0.1045462260328675,-0.0651191376410389,0.8333333333333341,-1.4758399013753696,False,,0.0468947698665997
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_50_50,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.1225363277248643,0.5443577373144676,0.0956697995200274,-0.1184104221996884,0.8600000000000005,-0.060324700994917,-0.3542082138975293,-0.0744498014142263,-0.0616245883024259,0.7880000000000005,-1.4758399013753696,False,,0.0056863492864561
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_30_70,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.4052659218317838,1.1667168033855508,0.4110191934542023,-0.1073454650208433,1.0000000000000002,-0.2106417765151367,-0.9010079057549216,-0.2376330224438603,-0.1121841864741498,0.9400000000000002,3.1642571816166325,False,,0.4637426028106725
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_30_70,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.3901565163485339,1.2353153192040274,0.3732333286725083,-0.0853239906233904,1.0,-0.1224141040330019,-0.5860372775968292,-0.1401360758872319,-0.0751308113100608,0.8799999999999999,3.1642571816166325,False,,0.4631079762687828
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_30_70,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.6251258836618072,3.1476368127642687,0.50501945169822,0.0,1.0000000000000004,-0.1144159375516469,-0.6144530454948142,-0.131329322527124,-0.076385821696593,0.8600000000000005,3.1642571816166325,False,,0.9617778278902182
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_30_70,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.4366783087406225,2.3471585449720247,0.4006767709121373,-0.0144370080442163,0.991666666666668,-0.0955176859904808,-0.4959677940004002,-0.1099966567870815,-0.0801881572049113,0.8266666666666677,3.1642571816166325,False,,0.6881706637162759
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,v_shape,4.0,0.65,hybrid_score_30_70,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.3539309196095213,2.040316087579888,0.2813526196270456,0.0,0.9850000000000008,-0.0560398418329216,-0.3143666691859442,-0.0694977280677289,-0.0535395173507231,0.7560000000000004,3.1642571816166325,False,,0.5556033989282382
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_stagewise_score,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.4721295862570331,4.407382296588574,0.4125178665776939,0.0,0.9500000000000002,0.0614042728066412,0.5805235141784749,0.053573084444649,-0.06098902376635,0.7800000000000001,5.496216061711214,False,,0.9451484893903316
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_stagewise_score,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.9630752366570312,4.053325743808349,0.5904453757121617,0.0,0.95,0.0231498734970563,0.1941264199780926,0.0167571422906219,-0.0798791734027805,0.8266666666666665,5.496216061711214,False,,1.3581756766676307
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_stagewise_score,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.8667776258507391,4.468827471699051,0.5347641670673029,0.0,0.9375000000000004,0.0149774931282504,0.1067908775828568,0.0043485376430544,-0.0707968820198481,0.8100000000000003,5.496216061711214,False,,1.2980207341410075
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_stagewise_score,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.6512354037833421,5.12973145408204,0.4343626648499867,0.0,0.9250000000000012,0.0235529472981257,0.1650731583121914,0.0107750920640909,-0.0509031074614458,0.7800000000000008,5.496216061711214,False,,1.150459064261811
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_stagewise_score,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.5610231932102019,4.284859455365778,0.3592806604557909,0.0,0.9450000000000008,0.0249425475940949,0.1711601149201975,0.010570998082785,-0.0307893038279569,0.7200000000000003,5.496216061711214,False,,0.9690764096285408
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_promethee_score,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0759725646308401,-0.2331960477301757,-0.2068718615817722,-0.1804748637909718,0.225,0.0032175676507342,0.0270832097868983,-0.0090333684423067,-0.0454682196939867,0.98,-6.376732100284446,False,,-0.3636384541136921
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_promethee_score,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.1136909631832051,-0.3639387691424236,-0.2305272615404349,-0.1804219738740606,0.2333333333333333,-0.033115701309287,-0.3042319790656934,-0.0451518632832603,-0.0684175126016131,0.9733333333333332,-6.376732100284446,False,,-0.4160012362459757
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_promethee_score,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.1056242061221096,-0.3472655028709167,-0.2560702530071738,-0.2077265272836436,0.2249999999999999,-0.1041230490008672,-0.8091276495061769,-0.1219230020116456,-0.1069758201245301,0.9300000000000004,-6.376732100284446,False,,-0.4519963989695424
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_promethee_score,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0799392206968609,-0.2915645778549313,-0.2460751186591437,-0.2041207632522538,0.2083333333333333,-0.0935977026742176,-0.7206676313884259,-0.1103785230015181,-0.1010379102562024,0.8000000000000009,-6.376732100284446,False,,-0.4163308858685122
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,pure_promethee_score,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.1021977649583723,-0.3734146181303974,-0.2628408328267714,-0.2068776913566262,0.185,-0.1366088049335404,-1.0225624874773038,-0.1582771981762358,-0.1057265697608365,0.6680000000000004,-6.376732100284446,False,,-0.4468451223282734
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_70_30,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0185782808505231,-0.0495630287772484,-0.1370334201645121,-0.2709134318548217,0.7750000000000001,-0.1493511931107149,-0.7067035709866281,-0.168207261181196,-0.0362041434591966,0.8800000000000002,-5.481508667017007,False,,-0.4682967383428557
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_70_30,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.024005218682517,0.0663323374050451,-0.0875821456485139,-0.2370841362997813,0.7333333333333333,-0.1064025096738505,-0.560435338005056,-0.1250447652548684,-0.0454714854638902,0.8666666666666666,-5.481508667017007,False,,-0.3550567910197187
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_70_30,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0492571668293548,-0.1549364692376519,-0.1645360464957733,-0.2365312649725204,0.7000000000000002,-0.0693818586730231,-0.3797860550234602,-0.0860784649689209,-0.043964150475483,0.8700000000000003,-5.481508667017007,False,,-0.4608364177942062
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_70_30,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0704549728320832,-0.2212276528301951,-0.1790780069644827,-0.2304033409947744,0.6833333333333339,-0.0821939088793239,-0.4787887421650927,-0.0991657990960497,-0.0386702278617326,0.8333333333333343,-5.481508667017007,False,,-0.4793301964670715
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_70_30,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.044032701418878,-0.1655383721598906,-0.1498115255676154,-0.1843342185551837,0.6800000000000004,-0.0756179781154309,-0.4504505006377964,-0.091475764132825,-0.0268067909844783,0.7560000000000004,-5.481508667017007,False,,-0.3873598508756263
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_50_50,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.3424781506471028,1.1179498212565346,0.3211686646510704,-0.0896146074722824,1.0000000000000002,-0.1749507742625802,-0.8735900971381801,-0.1995329366663525,-0.0615743000386315,0.9200000000000004,-0.8611796931128177,False,,0.3452102595595387
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_50_50,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.4269903980646496,1.3009385304837626,0.3822722009243065,-0.0757062032006704,0.9833333333333332,-0.1336239229897934,-0.6686208829944699,-0.1516385736956623,-0.0484124186147661,0.8933333333333332,-0.8611796931128177,False,,0.4729022925111907
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_50_50,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.2634769334431883,0.9010069181188318,0.2661879512115365,-0.105815613286417,0.9750000000000004,-0.1284046588543717,-0.6477204011318491,-0.1463513281084958,-0.0597236749621348,0.8500000000000003,-0.8611796931128177,False,,0.2273117280944728
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_50_50,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.1954115204306168,0.7194971057189438,0.1715533089542437,-0.1182831724806464,0.916666666666668,-0.0913404222666219,-0.4257262991249588,-0.1057437160719818,-0.0683357547101393,0.8466666666666676,-0.8611796931128177,False,,0.1091173146497234
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_50_50,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.1759681776886892,0.9106126906564548,0.1218574882477433,-0.0640949499509916,0.8800000000000006,-0.0741439176166139,-0.4016486361275232,-0.0886909495753156,-0.0650961706845829,0.7800000000000006,-0.8611796931128177,False,,0.1527784425498796
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_30_70,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.9476618537660616,8.728572788485367,0.6993557786917398,0.0,1.0000000000000002,-0.204625722425296,-0.8746617329538542,-0.2308807646868121,-0.1121841864741499,0.9600000000000004,3.046599654296154,False,,1.7752843980274688
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_30_70,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.6564937109975273,4.595698713465277,0.5302435838923647,0.0,1.0,-0.1445021499826123,-0.6740779001787585,-0.1650790428816883,-0.0759686338774074,0.92,3.046599654296154,False,,1.1212885621741555
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_30_70,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.6481474110481866,3.585696930961438,0.5193702362987138,0.0,0.9750000000000004,-0.1003463470066429,-0.5443278086534198,-0.1150135927948485,-0.076385821696593,0.8800000000000004,3.046599654296154,False,,1.027257298535732
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_30_70,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.4591760027544549,2.060568346412182,0.4050275783048364,-0.0211015874195575,0.9833333333333348,-0.09906635246173,-0.5125934759237288,-0.1133534975795777,-0.0801881572049113,0.8200000000000008,3.046599654296154,False,,0.6746330501831556
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,normal,linear,4.0,0.65,hybrid_score_30_70,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.3564078025459984,2.0217786627052696,0.2781617875873136,-0.0020780742008374,0.9700000000000006,-0.0523691318129172,-0.2893989096170961,-0.06526461887999,-0.053704654720209,0.7440000000000004,3.046599654296154,False,,0.5533743211939298
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_stagewise_score,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.4721295862570331,4.407382296588574,0.4125178665776939,0.0,0.9500000000000002,0.0614042728066412,0.5805235141784749,0.053573084444649,-0.06098902376635,0.7800000000000001,5.496216061711214,False,,0.9451484893903316
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_stagewise_score,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.9630752366570312,4.053325743808349,0.5904453757121617,0.0,0.95,0.0231498734970563,0.1941264199780926,0.0167571422906219,-0.0798791734027805,0.8266666666666665,5.496216061711214,False,,1.3581756766676307
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_stagewise_score,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.8667776258507391,4.468827471699051,0.5347641670673029,0.0,0.9375000000000004,0.0149774931282504,0.1067908775828568,0.0043485376430544,-0.0707968820198481,0.8100000000000003,5.496216061711214,False,,1.2980207341410075
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_stagewise_score,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.6512354037833421,5.12973145408204,0.4343626648499867,0.0,0.9250000000000012,0.0235529472981257,0.1650731583121914,0.0107750920640909,-0.0509031074614458,0.7800000000000008,5.496216061711214,False,,1.150459064261811
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_stagewise_score,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.5610231932102019,4.284859455365778,0.3592806604557909,0.0,0.9450000000000008,0.0249425475940949,0.1711601149201975,0.010570998082785,-0.0307893038279569,0.7200000000000003,5.496216061711214,False,,0.9690764096285408
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_promethee_score,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0668932494812186,0.2473893090403126,-0.0745890976850693,-0.1548705757191089,0.6750000000000002,-0.1144518376422377,-0.5795030186462546,-0.1342153241172472,-0.1135668137853341,1.0000000000000002,-7.480554717527608,False,,-0.2185215262654336
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_promethee_score,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0764617668735043,0.2680453392289142,-0.0735990611846184,-0.1648703522373136,0.5666666666666667,-0.1343799664560371,-0.7408487205228188,-0.1565761202878478,-0.0738095934143532,0.9999999999999998,-7.480554717527608,False,,-0.199749907151232
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_promethee_score,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0461199205921549,0.1587378966985911,-0.1400875499250052,-0.1867246724977065,0.5750000000000002,-0.138619871470613,-0.7096564162792448,-0.1619436129637343,-0.0991916178774401,1.0000000000000004,-7.480554717527608,False,,-0.2931866504047254
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_promethee_score,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0591964165014569,0.1920453705778339,-0.1455010722518969,-0.1974894537563526,0.5083333333333335,-0.1323326114418123,-0.6977297945698898,-0.1548819520007611,-0.0934307363231234,0.9933333333333346,-7.480554717527608,False,,-0.2832825042612407
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,pure_promethee_score,50,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0243966912790234,0.0797269472990692,-0.1473840339850464,-0.1887327707422555,0.3950000000000002,-0.1022881124612816,-0.5641261409098055,-0.1217285559288373,-0.10813867479048,0.9360000000000006,-7.480554717527608,False,,-0.286733906452687
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,hybrid_score_70_30,10,-0.0389517192624653,0.1371290048473518,0.064884644319539,-0.0773729184409579,-0.2343482566939343,-0.1848436343102586,-0.1806520237835183,0.7750000000000001,-0.0743828557121316,-0.4735771430998086,-0.0901455794689461,-0.0168710624941188,0.9400000000000002,-6.416244833227561,False,,-0.4596946642523201
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,hybrid_score_70_30,15,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.053651677268812,0.1766315604094001,-0.0389587710311751,-0.1417698738205774,0.75,-0.0645938201256201,-0.3664493496238599,-0.0796590085453662,-0.0516539174083425,0.92,-6.416244833227561,False,,-0.2034100727879247
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,hybrid_score_70_30,20,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0174462557332324,0.0598734863328927,-0.0982718404175247,-0.1607361477293518,0.7500000000000003,-0.0796814798753282,-0.4422575687736804,-0.0958583252553138,-0.0346483824763901,0.9300000000000006,-6.416244833227561,False,,-0.2928290352951442
sw_009,window_median,0.05,quarter_rank,12,12,residual_correlation,OLS,1.0,0.9,0.0001,10.0,capped_20,usual,2.0,0.55,hybrid_score_70_30,30,-0.0389517192624653,0.1371290048473518,0.064884644319539,0.0342392219592473,0.113504368693538,-0.0882769166768847,-0.1683863556563142,0.7250000000000006,-0.0941271306419637,-0.5697237838489255,-0.1114546742111462,-0.0367790790698809,0.9000000000000012,-6.416244833227561,False,,-0.2746724468764992
